geo_lat,geo_long,postcode,rent_pcm,date_available,rmv_unique_link,estate_agent,estate_agent_address,image_links,floorplan_link,description
51.555569574072706,0.12594889912357976,N7 0LT,2325.0,2019-11-15-09-23-38,86645303,Hammersmith (GA Principal),11 Maritime Street London SE16 7FY ,"['https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_01_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_03_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_04_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_05_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_06_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_07_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_08_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_09_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_10_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_11_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/98k/97670/86645303/97670_7724_IMG_12_0000_max_656x437.jpg']",,"

Letting information:







Date available:
Now


Letting type:
Long term


Added on Rightmove: 
15 November 2019 (88 days ago)





Key features

Rear terrace leading to communal garden
Double glazing
Resident parking
Close to local pubs & shops in Angel and Camden
Short walk to Caledonian Road and Holloway Road tube stations
Lift for easy access
Bright and spacious apartment
Quiet estate
Onsite CCTV
Furnished


Full description

        This 3 bedroom furnished maisonette is located in vibrant North London and boasts a short distance to nearby Angel and Camden.It is located a 10 minute walk from Tufnell Park tube station, 15 minute walk from Upper Holloway Train Station and Holloway Road Underground Station.This apartment has double bedrooms and is bright and spacious throughout the apartment.This building has great security features with vehicle and pedestrian gates, intercom system connected to mobile phones.Free unallocated parking is available!To pass Folio London's reference criteria for this property, you must earn a minimum household income of £69,750 p.a.*Photos may be of a similar propertyBedroom 1 Bedroom 2 Bedroom 3 Bathroom  Kitchen Toilet About Folio London About Folio London.Folio London is an innovative and vibrant private rent institutional landlord. We are part of Notting Hill Housing Group, a not-for-profit organisation that has been providing homes for Londoner's for more than 50 years.At Folio London we operate a little differently from a regular estate agent as our business is defined to put our tenants first. This means that we promise always to be responsive, accessible, straightforward and professional.- Responsive- Accessible- Straightforward- ProfessionalWhy rent from Folio London?No fees. Folio London does not charge admin or reference fees. This means you have the opportunity to save money to put towards your rent and deposit.No small print, no jargon. You'll know exactly what you're signing up for. There are no hidden costs and our tenancy agreements are written in plain English, we are upfront about our yearly rent increases and we'll always be clear about what each of us is responsible for.A friendly face you'll get to know. You'll have a dedicated property manager who will be your primary point of contact for any property related issues. You'll have their direct contact details and they'll be there when you need them throughout their tenancy.Online tenant portal. All tenants have access to an online portal where you can pay your rent, report a repair or track the progress of your repair.Disclaimer Permitted payments may apply when renting a property in England or Wales. For more details please go to the Tenancy Info link (alongside the advertised rental price) or contact the agent. Property reference 7724. The information displayed about this property comprises a property advertisement. Rightmove.co.uk makes no warranty as to the accuracy or completeness of the advertisement or any linked or associated information, and Rightmove has no control over the content. This property advertisement does not constitute property particulars. The information is provided and maintained by Folio London, Kings Cross. Please refer to our Renting Guides for further information on how to safely rent a property. * Average speeds are based on the download speeds of at least 50% of customers at peak time (8pm to 10pm) from packages available on comparethemarket.com. Speed can be affected by a range of technical and environmental factors. The speed you receive where you live may be lower than that listed above. You can check the estimated speed to your property prior to purchasing. Fibre/cable services at your postcode are subject to availability. You can confirm availability on the providers website. Providers may increase charges. You should have the right to exit your contract without penalty if this happens. The information is provided and maintained by Decision Technologies Limited. Map data ©OpenStreetMap contributors.


"
51.55471469202628,0.12309900117566899,N7 0NS,Infinity,2019-09-18-10-44-29,84881468,Monsoon Properties Ltd,"81 Turnpike Lane, London, N8 0DY","['https://media.rightmove.co.uk/dir/58k/57771/84881468/57771_101525000026_IMG_01_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/58k/57771/84881468/57771_101525000026_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/58k/57771/84881468/57771_101525000026_IMG_03_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/58k/57771/84881468/57771_101525000026_IMG_04_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/58k/57771/84881468/57771_101525000026_IMG_05_0000_max_656x437.jpg']",,"

Letting information:







Date available:
Now


Furnishing:
Furnished


Deposit:
£2300


Letting type:
Long term


Added on Rightmove: 
18 September 2019 (146 days ago)





Key features

Double Glazing
Fully Furnished
Newly Decorated 
Close to Station


Full description

  This 3/4 bed flat comes with fitted kitchen, all rooms are double with double bed, the reception room can be used as a 4th bedroom, separate W/C, separate bathroom, shower and W/C, double glazed windows, fully furnished. Located close to underground and bus, supermarkets, cinema, restaurants and bars.  CURRENTLY UNDERGOING DECORATING AND MORE PICTURES WILL BE AVAILABLE SHORTLY.  Will suit professionals or students studying at METROPOLITAN UNIVERSITY, UCL or LSE.  Please no    If you are unable to get through please text or leave a message quoting 3/4 bed N7 


"
51.551066621168665,0.11430625596380618,N7 8EG,Infinity,2018-04-10-16-36-07,64856113,Black Katz Ltd,"22 Baron Street, London, N1 9ES",['https://media.rightmove.co.uk/dir/18k/17882/64856113/17882_15179_IMG_01_0000_max_656x437.jpg'],,"

Letting information:







Date available:
Now


Added on Rightmove: 
10 April 2018 (672 days ago)





Full description

        Black Katz are pleased to offer this lovely three double bedroom property located on the second floor of a secure privet development. This superb property has three large doubles, two bathrooms one of which is en-suite, open plan lounge, the kitchen is modern with integrated appliance, mixture of wood floors and carpets with access to a balcony off the lounge.   Eden grove is a privet development with a concierge and lift access just off Holloway road. The property is only a short distance to Holloway tube station (Piccadilly line), giving you easy assess to the city. There are ample amounts of local amenities on Holloway road giving you access to restaurants, supermarkets and retail stores.  


"
51.55018297253895,0.15487346505536778,NW5 4JL,2496.0,2020-01-27-11-55-40,77036833,Hadleigh Residential,"19 Belsize Grove, London, NW3 4TX","['https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_03_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_04_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_05_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_06_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_07_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_08_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_09_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_10_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_11_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_12_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_01_0000_max_656x437.jpg']","['https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_FLP_01_0000_max_600x600.png', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_FLP_01_0000_max_900x900.png', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_FLP_01_0000_max_1350x1350.png', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_FLP_01_0000_max_2025x2025.png']","

Letting information:







Date available:
Now


Furnishing:
Unfurnished


Deposit:
£2880


Letting type:
Long term


Added on Rightmove: 
27 January 2020 (15 days ago)





Key features

Three Storey Family House
Four Generously Proportioned Bedrooms
Eat In Kitchen with Walk in Larder
Wonderful Conservatory
Patio Garden
Excellent Location for Many Sought After Schools
Wooden Floors Throughout with New Carpet on Stairwells
Amazing Roof Terrace
Available End of January
NO SHARERS/FAMILES ONLY


Full description

        A wonderful four bedroom property which is arranged over three levels with a fantastic terrace occupying the entire roof with spectacular views.  The house is in an ideal position for College Francais Bilingue de Lonres.  Offering approximately 1300 sq ft the property comprises of a large reception room, separate eat in kitchen which leads to a lovely conservatory which further leads to a patio garden, four generously proportioned double bedrooms, one of which has an en suite and a further family bathroom.  The property is offered unfurnished and available from the end of January.  ONLY AVAILABLE TO FAMILIES.



More information from this agent
To view this media, please visit the on-line version of this page at www.rightmove.co.uk/property-to-rent/property-77036833.html

Brochure


Energy Performance Certificate (EPC) graphs


View Master EPC Graph Image for this property
See full size version online


"
51.55018297253895,0.15487346505536778,NW5 4JL,2496.0,2020-01-27-11-55-40,77036833,Hadleigh Residential,"19 Belsize Grove, London, NW3 4TX","['https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_03_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_04_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_05_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_06_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_07_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_08_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_09_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_10_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_11_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_12_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_IMG_01_0000_max_656x437.jpg']","['https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_FLP_01_0000_max_600x600.png', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_FLP_01_0000_max_900x900.png', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_FLP_01_0000_max_1350x1350.png', 'https://media.rightmove.co.uk/dir/68k/67562/77036833/67562_102601005395_FLP_01_0000_max_2025x2025.png']","

Letting information:







Date available:
Now


Furnishing:
Unfurnished


Deposit:
£2880


Letting type:
Long term


Added on Rightmove: 
27 January 2020 (15 days ago)





Key features

Three Storey Family House
Four Generously Proportioned Bedrooms
Eat In Kitchen with Walk in Larder
Wonderful Conservatory
Patio Garden
Excellent Location for Many Sought After Schools
Wooden Floors Throughout with New Carpet on Stairwells
Amazing Roof Terrace
Available End of January
NO SHARERS/FAMILES ONLY


Full description

        A wonderful four bedroom property which is arranged over three levels with a fantastic terrace occupying the entire roof with spectacular views.  The house is in an ideal position for College Francais Bilingue de Lonres.  Offering approximately 1300 sq ft the property comprises of a large reception room, separate eat in kitchen which leads to a lovely conservatory which further leads to a patio garden, four generously proportioned double bedrooms, one of which has an en suite and a further family bathroom.  The property is offered unfurnished and available from the end of January.  ONLY AVAILABLE TO FAMILIES.



More information from this agent
To view this media, please visit the on-line version of this page at www.rightmove.co.uk/property-to-rent/property-77036833.html

Brochure


Energy Performance Certificate (EPC) graphs


View Master EPC Graph Image for this property
See full size version online


"
51.54764624634816,0.1422839460620377,NW5 3DD,2400.6666666666665,2020-01-24-11-50-29,88296977,Oliver's,"189 Kentish Town Road, Kentish Town, London, NW5 2JU","['https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_09_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_10_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_11_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_12_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_07_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_13_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_14_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_15_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_16_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_17_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/55k/54833/88296977/54833_53967_IMG_18_0000_max_656x437.jpg']",,"

Letting information:







Date available:
17/02/2020


Letting type:
Long term


Reduced on Rightmove: 
24 January 2020 (18 days ago)





Key features

Three double bedroom house 
Semi open reception room 
Separate study/cloak room
Private  garden 
Moments to Kentish Town Tube
3 piece bathroom suite


Full description

        A beautiful spacious and well presented three double bedroom house with its own private  garden and is moments from Kentish Town High Street. Occupying the ground and first floor the property consists of a  refurbished semi open reception room with fitted kitchen, double bedroom, study, cloakroom with WC and wash basin, two double bedrooms and a family bathroom. It also has the added benefit of high ceilings, wooden floors, integrated wardrobes and partially tiled bathroom. The house is surrounded by convenient transport links including Kentish Town Thameslink for both Luton and Gatwick Airport, Kentish Town West Overground for Canary Wharf and Olympic Park Stratford, Kentish Town Underground for the Northern Line with direct access to St Pancras/Kings Cross for Eurostar, Tottenham Court Road for Oxford Street, Leicester Square for Theatre District, Old Street for Tech City, Bank for The City, Waterloo for The Arts Southbank and London Bridge for The Shard. Unfurnished and is available 17th February



More information from this agent
To view this media, please visit the on-line version of this page at www.rightmove.co.uk/property-to-rent/property-88296977.html

Brochure


Energy Performance Certificates (EPCs)
To view this media, please visit the on-line version of this page at www.rightmove.co.uk/property-to-rent/property-88296977.html

Download EPC for this property 


"
51.55018297253895,0.15487346505536778,NW5 4JL,2500.0,2020-01-14-13-41-26,88339280,Martyn Gerrard,"304 Kentish Town Road, London, NW5 2TH","['https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_03_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_06_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_08_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_01_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_04_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_05_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_07_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_09_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_10_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_IMG_11_0000_max_656x437.jpg']","['https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_FLP_01_0000_max_600x600.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_FLP_01_0000_max_900x900.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_FLP_01_0000_max_1350x1350.jpg', 'https://media.rightmove.co.uk/dir/41k/40491/88339280/40491_KNT190161_L_FLP_01_0000_max_2025x2025.jpg']","

Letting information:







Date available:
Now


Added on Rightmove: 
14 January 2020 (28 days ago)





Full description

        NIL DEPOSIT AVAILABLE. A good sized modern home set over three floors. Large bright reception room with further conservatory. Spacious eat in modern kitchen. Perfect location for all local amenities and links into Central London. Close to the green space of Hampstead heath as well as the Royal Free Hospital. Would suit a family well. Available February onwards. The landlady is open to longer term tenancies.



Energy Performance Certificate (EPC) graphs


View EPC Rating Graph for this property
See full size version online


"
51.55559409455828,0.13878653510911754,NW5 2DA,2500.0,2019-10-28-10-02-38,66030315,Hamways ,"152 West End Lane, London, NW6 1SD","['https://media.rightmove.co.uk/dir/48k/47472/66030315/47472_29214017_IMG_01_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/48k/47472/66030315/47472_29214017_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/48k/47472/66030315/47472_29214017_IMG_03_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/48k/47472/66030315/47472_29214017_IMG_04_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/48k/47472/66030315/47472_29214017_IMG_05_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/48k/47472/66030315/47472_29214017_IMG_06_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/48k/47472/66030315/47472_29214017_IMG_07_0000_max_656x437.jpg']",,"

Letting information:







Date available:
Now


Furnishing:
Unfurnished


Added on Rightmove: 
28 October 2019 (106 days ago)





Key features

Deposit Alternative Available with flatfair
No Hard Sell
100% Managed
Professional Landlords
Rent Fixed for 2 years
Regulated Agency
Available Immediately!


Full description

        *AVAILABLE WITH A DEPOSIT ALTERNATIVE OPTION*   Three Bedroom Mews House within a Gated Development close to Kentish Town and Tufnell Park Stations. This property has an open plan kitchen and lounge, downstairs toilet, upstairs bathroom, en-suite shower room in the master bedroom.Located just north of Camden this property offers direct links into Central London and the surrounding area. Tufnell Park station is a 5 minute walk (Northern Line zone 2) and Kentish Town is just 5 minutes further (Northern Line and National Rail zone 2). Several local buses are available with some offering a 24 hour service. The property is ready for occupation now and viewings are being arranged. Please quote property code BR288. (Date available subject to change)This property is available with a Deposit-Free option which means that instead of paying a traditional security deposit of up to 5 weeks, you pay a fee of one weeks rent to become a member of flatfair (a deposit-free renting scheme) which significantly reduces the upfront costs. This fee is non-refundable and is not a deposit so cannot be used towards covering the cost of any future damage. More details available at flatfair.co.uk **Minimum Term 12 months. This will continue on a month by month basis thereafter. If you decide to stay on the rent will be fixed for 2 years. **These particulars are believed to be correct but their accuracy is not guaranteed nor do they form part of any contract.



More information from this agent
To view this media, please visit the on-line version of this page at www.rightmove.co.uk/property-to-rent/property-66030315.html

Brochure


Energy Performance Certificate (EPC) graphs


View Master EPC Graph Image 1 for this property
See full size version online


View Master EPC Graph Image 2 for this property
See full size version online


"
51.54988216592925,0.13584646993825003,NW5 2UE,2275.0,2018-04-12-16-25-16,71332006,Ultra Estates (SJW),61 Rossmore Road London NW1 6RB ,"['https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_01_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_03_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_04_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_05_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_06_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_07_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_08_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/62k/61592/71332006/61592_ULT2001071_IMG_09_0000_max_656x437.jpg']",,"

Letting information:







Date available:
Now


Furnishing:
Furnished or unfurnished, landlord is flexible


Added on Rightmove: 
12 April 2018 (670 days ago)





Full description

        Offering this spacious three bedroom apartment situated on the third floor of a purpose built block conveniently located to all of the amenities Kentish Town has to offer. The property has been recently decorated throughout and comprises of a generous sized reception room, three double bedrooms, separate fully fitted kitchen, family bathroom suite and direct access onto a private balcony. Further benefits include communal gardens, spacious accommodation throughout and is located within just 0.3 miles of Kentish Town (Northern Line) Underground Station.LOCATION INFOKentish Town is a well-established and vibrant area with great shops, restaurants and transport facilities providing easy access to central London.The property is on quite residential street and is only a 6-minute walk to Kentish Town (Northern Line) and Kentish Town Overground with has fast trains to London St Pancras International, Farringdon (10 Minutes via train).The apartment also offers access to a range the shops, bars and restaurants and cinema within Kentish Town and Camden Town.£525 pwAvailable from 14 May3 Bed 1 BathFifth Floor LiftA well presented three bedroom flatSpacious accommodationAmple living space with neutral décorSet on the fifth floor of a purpose-built blockPrivate entrance hall with integrated storageBright kitchenGreat transport linksReception room with access to balcony



More information from this agent
To view this media, please visit the on-line version of this page at www.rightmove.co.uk/property-to-rent/property-71332006.html

Brochure


Energy Performance Certificates (EPCs)
To view this media, please visit the on-line version of this page at www.rightmove.co.uk/property-to-rent/property-71332006.html

Download EPC for this property 


"
51.48673164386709,0.11192041322067287,SE11 4LD,850.0,2020-02-06-17-56-52,77285119,OpenRent (96668 -GPM Principal branch),39 Great Windmill Street London W1D 7LX ,"['https://media.rightmove.co.uk/dir/97k/96668/77285119/96668_71943206022020_IMG_01_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/97k/96668/77285119/96668_71943206022020_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/97k/96668/77285119/96668_71943206022020_IMG_03_0000_max_656x437.jpg']",,"

Letting information:







Date available:
29/02/2020


Furnishing:
Furnished


Deposit:
£850


Added on Rightmove: 
06 February 2020 (5 days ago)





Key features

No Agent Fees
Room Only (Shared Flat)
Students Can Enquire
Bills Included
Property Reference Number: 719432


Full description

        Property Reference: 719432.DON'T MISS OUT ON - Beautiful newly renovated 3 bed flat with one large double room to rent. Located close to Kennington Park and only a stones throw from both Oval and Kennington stations. AVAILABLE 29th February 2020!BENEFITS OF THE PROPERTY:ALL BILLS INCLUDEDNewly renovatedLarge modern bathroom  Fully furnished with beautiful furnitureFully fitted modern kitchenLarge double bedLocation & Transport:Plenty of local shops, supermarkets, restaurants, delicatessens and coffee shops Excellent transport links with a 3 minute walk to Oval tube and 5 minutes from Kennington station (Northern)Simple breakdown of costs:1 Month's Security Deposit1 Month's Rent UpfrontNo admin fees or renewal feesSummary & Exclusions:- Rent Amount: £850.00 per month (£196.15 per week)- Deposit / Bond: £850.00- 3 Bedrooms- 2 Bathrooms- Property comes furnished- Available to move in from 29 February, 2020- Minimum tenancy term is 3 months- Maximum number of tenants is 1- Students welcome to enquire- No Pets, sorry- Smokers considered- Not Suitable for Families / Children- Bills Included- No Parking Available- No Garden Access- EPC Rating: EPC Not Required (Shared Accomodation)  If calling, please quote reference: 719432  Fees:You will not be charged any admin fees. ** Contact today to book a viewing and have the landlord show you round! ** Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.


"
51.48589966279754,0.1105144346374537,SE11 4PT,800.0,2020-02-06-17-56-51,77285116,OpenRent (96668 -GPM Principal branch),39 Great Windmill Street London W1D 7LX ,"['https://media.rightmove.co.uk/dir/97k/96668/77285116/96668_71942606022020_IMG_01_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/97k/96668/77285116/96668_71942606022020_IMG_02_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/97k/96668/77285116/96668_71942606022020_IMG_03_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/97k/96668/77285116/96668_71942606022020_IMG_04_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/97k/96668/77285116/96668_71942606022020_IMG_05_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/97k/96668/77285116/96668_71942606022020_IMG_06_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/97k/96668/77285116/96668_71942606022020_IMG_07_0000_max_656x437.jpg']",,"

Letting information:







Date available:
28/02/2020


Furnishing:
Furnished


Deposit:
£800


Added on Rightmove: 
06 February 2020 (5 days ago)





Key features

No Agent Fees
Room Only (Shared Flat)
Students Can Enquire
Bills Included
Property Reference Number: 719426


Full description

        Property Reference: 719426.DON'T MISS OUT ON - Beautiful newly renovated 4 bed flat with one large double room to rent. Located directly next to Kennington Park and only a stones throw from both Oval and Kennington stations. AVAILABLE 28th February 2020!BENEFITS OF THE PROPERTY:ALL BILLS INCLUDEDNewly renovatedLarge modern bathroom  Fully furnished with beautiful furnitureFully fitted modern kitchenLarge double bedLocation & Transport:Plenty of local shops, supermarkets, restaurants, delicatessens and coffee shops Excellent transport links with a 3 minute walk to Oval tube and 5 minutes from Kennington station (Northern)Simple breakdown of costs:1 Month's Security Deposit1 Month's Rent UpfrontNo admin fees or renewal feesSummary & Exclusions:- Rent Amount: £800.00 per month (£184.62 per week)- Deposit / Bond: £800.00- 4 Bedrooms- 1 Bathrooms- Property comes furnished- Available to move in from 28 February, 2020- Minimum tenancy term is 3 months- Maximum number of tenants is 1- Students welcome to enquire- No Pets, sorry- Smokers considered- Not Suitable for Families / Children- Bills Included- No Parking Available- No Garden Access- EPC Rating: EPC Not Required (Shared Accomodation)  If calling, please quote reference: 719426  Fees:You will not be charged any admin fees. ** Contact today to book a viewing and have the landlord show you round! ** Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.


"
51.49514476862704,0.11503031953697147,SE11 6NG,2600.0,2020-01-30-18-30-18,88954934,1 Ability Estate Agents Ltd,"18 Pilgrimage Street, London Bridge, London, SE1 4LL","['https://media.rightmove.co.uk/dir/182k/181787/88954934/181787_181787_249_IMG_01_0000_max_656x437.jpg', 'https://media.rightmove.co.uk/dir/182k/181787/88954934/181787_181787_249_IMG_02_0000_max_656x437.jpg']",,"

Letting information:







Furnishing:
Furnished


Added on Rightmove: 
30 January 2020 (12 days ago)





Full description

An amazing value for money 4 bedroom, newly refurbished property. With No living room.   The property is furnished to a high standard throughout and has been refurbished only last year. It includes a good sized kitchen a nice new bathroom and plenty of light throughout.   Available 1st April


"
